year,district,candidate,candidate_key,filing_status,filing_date,pdf_label,pdf_url,pdf_local_path,download_status,form_type_detected,filed_as,office_sought,ballot_name,campaign_website,race_ethnicity_self_reported,tribe_native_corporation_self_reported,occupation,occupational_background,prior_govt_experience,education_background,public_funding_program,candidate_committee,filing_method,parse_method,text_local_path,needs_manual_review
2024,4,John J Goldsmith,2024|4|john j goldsmith,Qualified,"July 29, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/goldsmith-john-aud-120/download,candidate_filings/2024/pdfs/d4/john-j-goldsmith/candidate-filing-application.pdf,downloaded,unrecognized_or_scanned,,,,,,,,,,,,,,ocr_fallback,candidate_filings/2024/extracted_text/d4/john-j-goldsmith/candidate-filing-application.txt,True
2024,4,Kevin Goldsmith,2024|4|kevin goldsmith,Qualified,"July 8, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/goldsmith-2-aud-120/download,candidate_filings/2024/pdfs/d4/kevin-goldsmith/candidate-filing-application.pdf,downloaded,unrecognized_or_scanned,,,,,,,,,,,,,,text_layer,candidate_filings/2024/extracted_text/d4/kevin-goldsmith/candidate-filing-application.txt,True
2024,4,Mitch Green,2024|4|mitch green,Qualified,"June 12, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/mitc/download,candidate_filings/2024/pdfs/d4/mitch-green/candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 4 (2-Year Term),Mitch Green Page 2: Candidate Information,https://mitch4portland.com,White | Page 9: Candidate Information: Demographic Information,,"Economist, Bonneville Power Administration (2015 - Present)","Adjunct Economics Professor (occasional 2016 - 2022), Visiting Economics Instructor Franklin & Marshall College, Intern Bonneville Power Admin (2013-2014), Graduate Teaching Assistant University of Missouri - Kansas City (2010-2013), Analyst, Army Corps of Engineers (2008 - 2010), IT tech, Advantis Credit Union (2007 - 2008), Civil Affairs NCO, US Army (2001 - 2007)","NA. I am GS Federal employee, but this not an appointed position.","[{""school"": ""University of Missouri - Kansas City"", ""last_grade_completed"": """", ""credential"": ""Ph.D."", ""course_of_study"": ""Economics""}, {""school"": ""University of Missouri - Kansas City"", ""last_grade_completed"": """", ""credential"": ""M.S."", ""course_of_study"": ""Economics""}, {""school"": ""Portland State University"", ""last_grade_completed"": """", ""credential"": ""B.S."", ""course_of_study"": ""Economics""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/mitch-green/candidate-filing-application.txt,False
2024,4,Chris Henry,2024|4|chris henry,Qualified,"July 1, 2024",Download PDF file Candidate Filing Application,https://www.portland.gov/elections/documents/henry-aud-120/download,candidate_filings/2024/pdfs/d4/chris-henry/download-pdf-file-candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 4 (2-Year Term),"""Chris Henry"" Page 2: Candidate Information",www.chrishenry.org,White | Not Listed (please specify):,,"Not Employed / ""Semi""-retired (trying not to drive semi trucks any more)","Teamster Truck Driver YELLOW FREIGHT 6845 N CUTTER CIRCLE PORTLAND, OR 97219 (Yellow closed their doors and filed bankruptcy after 100 years, laying off 30,000 employees. I had 20 years of service.","None, as yet","[{""school"": ""Portland State University"", ""last_grade_completed"": ""(I must only complete the math requirement)"", ""credential"": ""Currently In Progress (Expect to complete math by"", ""course_of_study"": ""BS in Communication w/ a Minor in Civic Leadership""}, {""school"": ""Portland Community College"", ""last_grade_completed"": ""Currently attending to complete math requirement for"", ""credential"": ""Currently In Progress (Expect to complete math by"", ""course_of_study"": ""AS Transfer Degree Requirement w/ Math Requirement""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/chris-henry/download-pdf-file-candidate-filing-application.txt,False
2024,4,Ben Hufford,2024|4|ben hufford,Qualified,"June 11, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/ben-hufford-aud-120/download,candidate_filings/2024/pdfs/d4/ben-hufford/candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 4 (2-Year Term),Ben Hufford Page 2: Candidate Information,ben4portland.com,White | Page 9: Candidate Information: Demographic Information,,"Architect and Owner, Design Department Architecture, Jan 2008 - Present","Architect, YGH, 2000-2005 Architect, ZGF Architects, 1996-1999",NA,"[{""school"": ""Harvard University"", ""last_grade_completed"": ""20th"", ""credential"": ""MArch"", ""course_of_study"": ""Architecture""}, {""school"": ""Carleton College"", ""last_grade_completed"": ""16th"", ""credential"": ""BA"", ""course_of_study"": ""Fine Art""}, {""school"": ""Columbia University"", ""last_grade_completed"": ""15th"", ""credential"": """", ""course_of_study"": ""Architecture""}, {""school"": ""Birmingham Seaholm High School"", ""last_grade_completed"": ""12th"", ""credential"": ""Diploma"", ""course_of_study"": """"}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/ben-hufford/candidate-filing-application.txt,False
2024,4,Chad Lykins,2024|4|chad lykins,Qualified,"July 3, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/chad-lykins-aud-120/download,candidate_filings/2024/pdfs/d4/chad-lykins/candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 4 (2-Year Term),Chad Lykins Page 2: Candidate Information,lykinsforportland.com,White | Page 9: Candidate Information: Demographic Information,,"Founder, Rose City chess","Assistant Professor, University of Hong Kong; Small Business Owner; Policy Researcher",Democratic Precinct Committeeperson,"[{""school"": ""Vanderbilt University"", ""last_grade_completed"": """", ""credential"": ""PhD"", ""course_of_study"": ""Leadership and Policy Studies""}, {""school"": ""College of Charleston"", ""last_grade_completed"": """", ""credential"": ""Bachelor's"", ""course_of_study"": ""Philosophy""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/chad-lykins/candidate-filing-application.txt,False
2024,4,Chloe Mason,2024|4|chloe mason,Qualified,"August 27, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/chloe-mason-aud-120-2024-0/download,candidate_filings/2024/pdfs/d4/chloe-mason/candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 4 (2-Year Term),Chloe Mason Page 2: Candidate Information,www.chloemasonforpdx.com,Black or African American | White,,"Fitness Model, Author","Business Management, Marketing",Portland Police Bureau Equity Advisory Counsel,"[{""school"": ""Olympic College"", ""last_grade_completed"": ""N/A"", ""credential"": ""GED"", ""course_of_study"": """"}, {""school"": ""Portland Communtiy College"", ""last_grade_completed"": ""Freshman"", ""credential"": ""Transfer"", ""course_of_study"": """"}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/chloe-mason/candidate-filing-application.txt,False
2024,4,Tony Morse,2024|4|tony morse,Qualified,"June 12, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/tony-morse-aud-120/download,candidate_filings/2024/pdfs/d4/tony-morse/candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 4 (2-Year Term),Tony Morse Page 2: Candidate Information,www.tonyforportland.com,White | Page 9: Candidate Information: Demographic Information,,Not Employed.,"Campaign Manager, Deputy Campaign Manager, Policy and Advocacy Director, Field Organizer, Real Estate Broker, Judicial Law Clerk, and Attorney.",Judicial Law Clerk in the Circuit Court for Multnomah County (Employee of the Oregon Judicial Department).,"[{""school"": ""New England School of Law"", ""last_grade_completed"": ""Third year of law school"", ""credential"": ""Juris Doctor"", ""course_of_study"": ""Law""}, {""school"": ""Western Oregon University"", ""last_grade_completed"": ""Fourth year of college"", ""credential"": ""Bachelor of Science"", ""course_of_study"": ""Economics""}, {""school"": ""Mountain View High School"", ""last_grade_completed"": ""12"", ""credential"": ""High School Diploma"", ""course_of_study"": """"}, {""school"": ""West Linn High School"", ""last_grade_completed"": ""9"", ""credential"": ""N/A"", ""course_of_study"": """"}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/tony-morse/candidate-filing-application.txt,False
2024,4,Lee Odell,2024|4|lee odell,Qualified,"August 20, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/odell-aud-120/download,candidate_filings/2024/pdfs/d4/lee-odell/candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 4 (2-Year Term),Lee Odell Page 2: Candidate Information,,Prefer Not to Answer | Page 9: Candidate Information: Demographic Information,,Retired,"U.S. Navy Submarine Service, Nuclear Power Reactor Operator, Audiologist, Financial CCpmptrtoller in woods products industry, Maner of Financial Offices for private college, Director of Physical Plant for private college, Director of Communication Services for private college.",None,"[{""school"": ""Parkrose"", ""last_grade_completed"": ""12"", ""credential"": ""yes"", ""course_of_study"": ""General""}, {""school"": ""Portland State College"", ""last_grade_completed"": """", ""credential"": ""Bachelor of Science"", ""course_of_study"": ""General Science""}, {""school"": ""Portland State University"", ""last_grade_completed"": """", ""credential"": ""Masters of Science"", ""course_of_study"": ""Audiology""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/lee-odell/candidate-filing-application.txt,False
2024,4,Stanley Penkin,2024|4|stanley penkin,Qualified,"June 11, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/stanley-penkin-aud-120/download,candidate_filings/2024/pdfs/d4/stanley-penkin/candidate-filing-application.pdf,downloaded,unrecognized_or_scanned,,,,,,,,,,,,,,ocr_fallback,candidate_filings/2024/extracted_text/d4/stanley-penkin/candidate-filing-application.txt,True
2024,4,L Christopher Regis,2024|4|l christopher regis,Qualified,"August 27, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/regis-aud-120/download,candidate_filings/2024/pdfs/d4/l-christopher-regis/candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 4 (2-Year Term),L.Christopher Regis Page 2: Candidate Information,,Prefer Not to Answer | Page 9: Candidate Information: Demographic Information,,business owner. Green Century Recycling,Business owner in Portland for 20 years,NA,"[{""school"": ""Portland State University"", ""last_grade_completed"": ""14"", ""credential"": ""2 year degree in digital music production"", ""course_of_study"": ""music""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/l-christopher-regis/candidate-filing-application.txt,False
2024,4,Moses Ross,2024|4|moses ross,Qualified,"June 7, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/moses-ross-aud-120/download,candidate_filings/2024/pdfs/d4/moses-ross/candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 4 (2-Year Term),Moses Ross Page 2: Candidate Information,www.moses4pdx.com,"Hispanic, Latino, Latina, or Latinx | White",,"2002-Present: Political Consultant, M. J. Ross Group, Inc., Portland, OR","1990-1995: Publisher, In Balance Magazine, Portland, OR","2010-2014, 2020-Present: President, Multnomah Neighborhood Association, Portland, OR 2018-2023: Member, Multnomah County Community Budget Advisory Committee (CBAC) 2015: Member, Multnomah County Charter Review Committee","[{""school"": ""Evanston High School, Evanston, Wyoming"", ""last_grade_completed"": ""12"", ""credential"": ""Diploma"", ""course_of_study"": """"}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/moses-ross/candidate-filing-application.txt,False
2024,4,Tony Schwartz,2024|4|tony schwartz,Qualified,"August 27, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/schwartz-aud-120/download,candidate_filings/2024/pdfs/d4/tony-schwartz/candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 4 (2-Year Term),(Tony) Schwartz Page 2: Candidate Information,N/A,White | Page 9: Candidate Information: Demographic Information,,Lawyer,Lawyer since 2000,Hearings Officer - Multnomah County Animal Services since 2022,"[{""school"": ""University of Denver Law School"", ""last_grade_completed"": ""19"", ""credential"": ""J.D."", ""course_of_study"": """"}, {""school"": ""University of Colorado at Boulder"", ""last_grade_completed"": ""16"", ""credential"": ""B.A."", ""course_of_study"": """"}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/tony-schwartz/candidate-filing-application.txt,False
2024,4,Sarah Silkie,2024|4|sarah silkie,Qualified,"June 11, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/sarah-silkie-aud-120/download,candidate_filings/2024/pdfs/d4/sarah-silkie/candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 4 (2-Year Term),Sarah Silkie Page 2: Candidate Information,www.sarahsilkie.com,White | Page 9: Candidate Information: Demographic Information,,Civil Engineer,Environmental Specialist Community College Instructor,None,"[{""school"": ""University of California - Berkeley"", ""last_grade_completed"": """", ""credential"": ""PhD"", ""course_of_study"": ""Science of Civil & Environmental Engineering""}, {""school"": ""Reed College"", ""last_grade_completed"": """", ""credential"": ""B.A."", ""course_of_study"": ""Linguistics""}, {""school"": ""Ida B Wells (formerly known as Wilson) High School"", ""last_grade_completed"": ""12"", ""credential"": """", ""course_of_study"": """"}, {""school"": ""Portland Community College"", ""last_grade_completed"": """", ""credential"": """", ""course_of_study"": ""Engineering prerequisites""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/sarah-silkie/candidate-filing-application.txt,False
2024,4,Ciatta R Thompson,2024|4|ciatta r thompson,Qualified,"July 11, 2024",Candidate Filing Application (as amended),https://www.portland.gov/auditor/elections/documents/redacted-ciatta-thompson-aud-120-ammended/download,candidate_filings/2024/pdfs/d4/ciatta-r-thompson/candidate-filing-application-as-amended.pdf,downloaded,candidate_filing_application,Amendment,Councilor District 4 (2-Year Term),Ciatta R. Thompson Page 2: Candidate Information,,Black or African American | 3 / 8,,Front Office Manager paid,Travel and Hotel Hospitality paid,Community Affairs Advisory Board appointed,"[{""school"": ""Florida Atlantic University"", ""last_grade_completed"": ""none"", ""credential"": ""none"", ""course_of_study"": ""Urban Planning""}, {""school"": ""Johnson and Wales University"", ""last_grade_completed"": ""none"", ""credential"": ""none"", ""course_of_study"": ""Sports Management""}, {""school"": ""Webster University"", ""last_grade_completed"": ""none"", ""credential"": ""none"", ""course_of_study"": ""Film Studies""}, {""school"": ""University of Missouri-St. Louis"", ""last_grade_completed"": ""none"", ""credential"": ""none"", ""course_of_study"": ""Communications""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/ciatta-r-thompson/candidate-filing-application-as-amended.txt,False
2024,4,Ciatta R Thompson,2024|4|ciatta r thompson,Qualified,"July 11, 2024",Candidate Filing Application (original),https://www.portland.gov/auditor/elections/documents/redacted-ciatta-thompson-aud-120-original/download,candidate_filings/2024/pdfs/d4/ciatta-r-thompson/candidate-filing-application-original.pdf,downloaded,candidate_filing_application,Original,Councilor District 1 (4-Year Term),Ciatta R. Thompson Page 2: Candidate Information,,Black or African American | Page 9: Candidate Information: Demographic Information,,Front Office Manager at Residence Inn Portland Downtown/RiverPlace paid,Travel and Hotel Hospitality Industry paid,Community Affairs Advisory Board appointed 2017-2020,"[{""school"": ""Florida Atlantic University"", ""last_grade_completed"": ""none"", ""credential"": ""none"", ""course_of_study"": ""Urban Planning""}, {""school"": ""Johnson and Wales University"", ""last_grade_completed"": ""none"", ""credential"": ""none"", ""course_of_study"": ""Sports Management""}, {""school"": ""Webster University"", ""last_grade_completed"": ""none"", ""credential"": ""none"", ""course_of_study"": ""Film Studies""}, {""school"": ""University of Missouri-St. Louis"", ""last_grade_completed"": ""none"", ""credential"": ""none"", ""course_of_study"": ""Communications""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/ciatta-r-thompson/candidate-filing-application-original.txt,False
2024,4,John Toran,2024|4|john toran,Qualified,"August 27, 2024",Candidate Filing Application (as amended),https://www.portland.gov/auditor/elections/documents/toran-amended-aud-120/download,candidate_filings/2024/pdfs/d4/john-toran/candidate-filing-application-as-amended.pdf,downloaded,unrecognized_or_scanned,,,,,,,,,,,,,,text_layer,candidate_filings/2024/extracted_text/d4/john-toran/candidate-filing-application-as-amended.txt,True
2024,4,John Toran,2024|4|john toran,Qualified,"August 27, 2024",Candidate Filing Application (original),https://www.portland.gov/auditor/elections/documents/toran-orginal-2-aud-120/download,candidate_filings/2024/pdfs/d4/john-toran/candidate-filing-application-original.pdf,downloaded,unrecognized_or_scanned,,,,,,,,,,,,,,ocr_fallback,candidate_filings/2024/extracted_text/d4/john-toran/candidate-filing-application-original.txt,True
2024,4,Michael Trimble,2024|4|michael trimble,Qualified,"June 10, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/michael-trimble-aud-120/download,candidate_filings/2024/pdfs/d4/michael-trimble/candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 4 (2-Year Term),Michael Trimble Page 2: Candidate Information,iamwithmichael.com,White | Page 9: Candidate Information: Demographic Information,,customer service,customer service healthcare,none,"[{""school"": ""duquesne university"", ""last_grade_completed"": ""graduated"", ""credential"": ""bachelors"", ""course_of_study"": ""political science""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/michael-trimble/candidate-filing-application.txt,False
2024,4,Andra Vltavín,2024|4|andra vltavin,Qualified,"July 31, 2024",Candidate Filing Application (as amended second),https://www.portland.gov/auditor/elections/documents/vltavin-aud-120-amended-second/download,candidate_filings/2024/pdfs/d4/andra-vltavin/candidate-filing-application-as-amended-second.pdf,downloaded,candidate_filing_application,Amendment,Councilor District 4 (2-Year Term),Andra Vltavín Page 2: Candidate Information,andraforpdx.com,"Not Listed (please specify): | Czech, Danish, French, British",,"-Co-director of Ethical Yarn Community -Volunteer at 350PDX, Extinction Rebellion PDX, and Portland Mutual Aid Network","-Co-founder and board member of First Matter Press, a press publishing first-time BIPOC and LGBTQ+ authors -Creative reuse specialist at SCRAP PDX -Class action lawsuit documentation proofreader at Epiq",None,"[{""school"": ""University of Utah"", ""last_grade_completed"": ""Bachelor's"", ""credential"": ""Bachelor's Degree"", ""course_of_study"": ""English, psychology, and religious studies""}, {""school"": ""Weber High School"", ""last_grade_completed"": ""12th"", ""credential"": ""High School Diploma"", ""course_of_study"": """"}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/andra-vltavin/candidate-filing-application-as-amended-second.txt,False
2024,4,Andra Vltavín,2024|4|andra vltavin,Qualified,"July 31, 2024",Candidate Filing Application (as first amended),https://www.portland.gov/auditor/elections/documents/andra-vltavin-aud-120-ammended/download,candidate_filings/2024/pdfs/d4/andra-vltavin/candidate-filing-application-as-first-amended.pdf,downloaded,candidate_filing_application,Amendment,Councilor District 4 (2-Year Term),Andra Vltavín Page 2: Candidate Information,andraforpdx.com,"Not Listed (please specify): | Czech, Danish, French, British",,"-Co-director of Ethical Yarn Community -Volunteer at 350PDX, Extinction Rebellion PDX, and Portland Mutual Aid Network","-Co-founder and Director of First Matter Press, a press publishing first-time BIPOC and LGBTQ+ authors -Creative reuse specialist at SCRAP PDX -Class action lawsuit documentation proofreader at Epiq",None,"[{""school"": ""University of Utah"", ""last_grade_completed"": ""Bachelor's"", ""credential"": ""Bachelor's Degree"", ""course_of_study"": ""English, psychology, and religious studies""}, {""school"": ""Weber High School"", ""last_grade_completed"": ""12th"", ""credential"": ""High School Diploma"", ""course_of_study"": """"}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/andra-vltavin/candidate-filing-application-as-first-amended.txt,False
2024,4,Andra Vltavín,2024|4|andra vltavin,Qualified,"July 31, 2024",Candidate Filing Application (original),https://www.portland.gov/auditor/elections/documents/andra-vltavin-aud-120-original/download,candidate_filings/2024/pdfs/d4/andra-vltavin/candidate-filing-application-original.pdf,downloaded,candidate_filing_application,Original,Councilor District 4 (2-Year Term),Andra Vltavín Page 2: Candidate Information,andraforpdx.com,Not Listed (please specify): | Eastern European,,"Climate Activist with 350 PDX and Extinction Rebellion PDX - unpaid Director of Ethical Yarn Community (co-op) - unpaid Self-employed writer, editor, and professional cuddler - paid",Creative Reuse Specialist at SCRAP PDX - paid Cost Segregation Project Manager for Engineered Tax Services - paid Self-employed Postpartum Doula - paid Co-founder of First Matter Press (nonprofit) - unpaid Class Action Lawsuit Proofreader and QA at Epiq - paid,None,"[{""school"": ""University of Utah"", ""last_grade_completed"": ""Bachelor's"", ""credential"": ""Bachelor's Degree"", ""course_of_study"": ""English, psychology, and religious studies""}, {""school"": ""Weber High School"", ""last_grade_completed"": ""12th"", ""credential"": ""High School Diploma"", ""course_of_study"": """"}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/andra-vltavin/candidate-filing-application-original.txt,False
2024,4,Bob Weinstein,2024|4|bob weinstein,Qualified,"June 5, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/weinstein-bob-aud-120/download,candidate_filings/2024/pdfs/d4/bob-weinstein/candidate-filing-application.pdf,downloaded,unrecognized_or_scanned,,,,,,,,,,,,,,ocr_fallback,candidate_filings/2024/extracted_text/d4/bob-weinstein/candidate-filing-application.txt,True
2024,4,Eric Zimmerman,2024|4|eric zimmerman,Qualified,"July 10, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/eric-zimmerman-aud-120/download,candidate_filings/2024/pdfs/d4/eric-zimmerman/candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 4 (2-Year Term),Eric Zimmerman Page 2: Candidate Information,www.ez4pdx.com,White | Page 9: Candidate Information: Demographic Information,,"Chief of Staff, Multnomah County Commissioner Julia Brim-Edwards","Senior Advisor for the Central City, Portland Mayor; Deputy Chief, Office of Defense Cooperation, U.S. Embassy Dhaka; Operations Officer, NATO Kosovo; Deputy City Manager, City of Medford; Assistant City Manager, City of Tigard; Chief of Staff, Multnomah County Commissioner Diane McKeel","Chief of Staff, Multnomah County District 3; Senior Advisor, Portland Mayor's Officer; Deputy City Manager, City of Medford; Assistant City Manager, City of Tigard; Chief of Staff, Multnomah County District 4; Board Member, Multnomah County Veterans Task Force; 17 years as a Commissioned officer in the U.S. Army and Oregon Army National Guard with assignments in Iraq, Kosovo, and Bangladesh.","[{""school"": ""University of Portland"", ""last_grade_completed"": """", ""credential"": ""MBA"", ""course_of_study"": ""Non-Profit Business Administration""}, {""school"": ""University of Portland"", ""last_grade_completed"": """", ""credential"": ""BS"", ""course_of_study"": ""Organizational Communication""}, {""school"": ""Clackamas High School"", ""last_grade_completed"": ""12"", ""credential"": ""Diploma"", ""course_of_study"": ""General""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/eric-zimmerman/candidate-filing-application.txt,False
2024,4,James Bryan,2024|4|james bryan,Candidacy Withdrawn,"August 26, 2024",Candidate Withdrawal Form,https://www.portland.gov/auditor/elections/documents/candidate-withdrawal-form/download,candidate_filings/2024/pdfs/d4/james-bryan/candidate-withdrawal-form.pdf,downloaded,unrecognized_or_scanned,,,,,,,,,,,,,,text_layer,candidate_filings/2024/extracted_text/d4/james-bryan/candidate-withdrawal-form.txt,True
2024,4,James Bryan,2024|4|james bryan,Candidacy Withdrawn,"August 26, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/james-bryan-aud-120-2024/download,candidate_filings/2024/pdfs/d4/james-bryan/candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 4 (2-Year Term),James Bryan Page 2: Candidate Information,,White | Page 9: Candidate Information: Demographic Information,,Arborist Self Employed,"Burlingame Pizza, owner operator",None,"[{""school"": ""Lewis and Clark College"", ""last_grade_completed"": ""Graduated 1994"", ""credential"": ""Bachelor of Arts"", ""course_of_study"": ""International Affairs""}, {""school"": ""International Air Academy"", ""last_grade_completed"": ""Graduated 1985"", ""credential"": ""Airline and Travel Industry"", ""course_of_study"": """"}, {""school"": ""Mt. Ellis Academy"", ""last_grade_completed"": ""Graduated 1984"", ""credential"": ""Diploma"", ""course_of_study"": ""S.D.A.""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/james-bryan/candidate-filing-application.txt,False
2024,4,Thomas Dodson,2024|4|thomas dodson,Candidacy Withdrawn,"July 15, 2024",Candidate Withdrawal Form,https://www.portland.gov/auditor/elections/documents/dodson-withdraw/download,candidate_filings/2024/pdfs/d4/thomas-dodson/candidate-withdrawal-form.pdf,downloaded,unrecognized_or_scanned,,,,,,,,,,,,,,ocr_fallback,candidate_filings/2024/extracted_text/d4/thomas-dodson/candidate-withdrawal-form.txt,True
2024,4,Thomas Dodson,2024|4|thomas dodson,Candidacy Withdrawn,"July 15, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/dodson-aud-120/download,candidate_filings/2024/pdfs/d4/thomas-dodson/candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 4 (2-Year Term),Thomas Dodson Page 2: Candidate Information,NA,White | Page 9: Candidate Information: Demographic Information,,Not Employed,Physician,National Health Service Corps,"[{""school"": ""Lewis and Clark High School"", ""last_grade_completed"": ""12th"", ""credential"": ""High School Diploma"", ""course_of_study"": ""General Studies""}, {""school"": ""University of Washington"", ""last_grade_completed"": """", ""credential"": ""Bachelor of Science"", ""course_of_study"": ""Molecular and Cellular Biology""}, {""school"": ""New York Medical College"", ""last_grade_completed"": """", ""credential"": ""MD"", ""course_of_study"": ""Medicine""}, {""school"": ""New York Medical College"", ""last_grade_completed"": ""Psychiatry Residency"", ""credential"": ""Graduate in Psychiatry"", ""course_of_study"": ""General Psychiatry""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/thomas-dodson/candidate-filing-application.txt,False
2024,4,Jeremy Beausoleil Smith,2024|4|jeremy beausoleil smith,Candidacy Withdrawn,"June 5, 2024",Candidate Withdrawal Form,https://www.portland.gov/auditor/elections/documents/smith-jermey-b-withdrawal/download,candidate_filings/2024/pdfs/d4/jeremy-beausoleil-smith/candidate-withdrawal-form.pdf,downloaded,unrecognized_or_scanned,,,,,,,,,,,,,,text_layer,candidate_filings/2024/extracted_text/d4/jeremy-beausoleil-smith/candidate-withdrawal-form.txt,True
2024,4,Jeremy Beausoleil Smith,2024|4|jeremy beausoleil smith,Candidacy Withdrawn,"June 5, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/jeremy-beausoleil-smith-aud-120/download,candidate_filings/2024/pdfs/d4/jeremy-beausoleil-smith/candidate-filing-application.pdf,downloaded,unrecognized_or_scanned,,,,,,,,,,,,,,ocr_fallback,candidate_filings/2024/extracted_text/d4/jeremy-beausoleil-smith/candidate-filing-application.txt,True
